Epoch,Loss_D,Loss_G,Score_D,Score_G,PSNR,SSIM,image,adversarial,perception,tv,w_image,w_adversarial,w_perception,w_tv
52,0.999999331004584,0.015544356194449894,0.9999998624051981,0.9999992432285897,13.152263295293185,0.39533568546175957,0.013676388522804672,8.018455695157027e-07,0.31132781772471185,0.006410937251254397,0.013676388522804672,8.018455695157029e-10,0.0018679669063482712,1.2821874502508794e-10
53,0.9999938058615917,0.015269632497570705,0.9999997200657479,0.9999956989762795,12.942206957679055,0.3990287420650323,0.013372058655825718,6.4598387153587535e-06,0.31626122307718096,0.005655491495254769,0.013372058655825718,6.459838715358751e-09,0.0018975673384630859,1.1310982990509539e-10
54,1.000001323756887,0.015412581899198727,0.9999985766054978,0.9999998956177365,13.194135010943436,0.3979169850548108,0.013511305216199426,9.726529097675683e-08,0.3168794733671407,0.005562421133676868,0.013511305216199426,9.726529097675686e-11,0.001901276840202844,1.1124842267353737e-10
55,0.999999831564984,0.015078105199248043,0.9999998220756873,0.9999996915978578,13.341689965360974,0.409094899892807,0.013202871149637509,3.416146805037313e-07,0.31253897565514294,0.005357781286115077,0.013202871149637509,3.4161468050373137e-10,0.001875233853930858,1.0715562572230151e-10
56,1.0000002532456052,0.015240067277863548,0.9999988470504533,0.9999991910374579,13.097353552616756,0.4068446084856987,0.013383844533740585,8.925869690245063e-07,0.3093703211243473,0.005536078303978217,0.013383844533740585,8.925869690245063e-10,0.0018562219267460839,1.1072156607956435e-10
57,1.0000002941681971,0.01561784426408324,0.9999996038218636,0.9999998576605498,13.155192962949396,0.4052147679030895,0.01374919909928272,9.963761514692164e-08,0.3114408285760168,0.005367163017355091,0.01374919909928272,9.963761514692167e-11,0.0018686449714561005,1.0734326034710182e-10
58,0.9999997864908247,0.015283282401401605,0.9999998173310389,0.9999996773639128,13.136001438528496,0.40359675760070485,0.013404629550021679,3.914334880771922e-07,0.31310874564730706,0.005634595190559454,0.013404629550021679,3.9143348807719225e-10,0.0018786524738838423,1.1269190381118907e-10
59,1.0000003843165155,0.015363352493711966,0.9999993571001499,0.9999995492584076,13.201690671473749,0.40292830765247345,0.013510403070432036,2.609556587181281e-07,0.30882487961308874,0.005604630662823346,0.013510403070432036,2.6095565871812813e-10,0.0018529492776785325,1.1209261325646692e-10
60,0.9999999596704892,0.016942200932040144,0.9999996892255337,0.9999997959801213,13.387244318764004,0.4085184559226036,0.015086461942809732,3.4398700467389617e-07,0.3092897562541772,0.005552012705017085,0.015086461942809732,3.439870046738962e-10,0.0018557385375250629,1.1104025410034172e-10
61,1.0000001708073403,0.015179514477205515,0.9999996441513744,0.9999997841185005,13.207166729575457,0.4082418233156204,0.013346122068107424,1.897859336131841e-07,0.305565350980901,0.005475528019281169,0.013346122068107424,1.8978593361318412e-10,0.0018333921058854062,1.0951056038562341e-10
62,0.9999999145963299,0.015099648821783896,0.9999997129487754,0.9999995777262977,12.991961362658564,0.4039629784723123,0.013282547542704871,3.7245489471587375e-07,0.30285014204717986,0.005506169595361794,0.013282547542704871,3.7245489471587383e-10,0.0018171008522830795,1.1012339190723589e-10
63,0.999998396308861,0.015033944468222447,0.9999997817461763,0.9999990012515244,13.35836894285778,0.40645766630768776,0.013205788723790824,1.8266896110268968e-06,0.3046923408757395,0.005739062338770919,0.013205788723790824,1.826689611026897e-09,0.0018281540452544365,1.1478124677541838e-10
64,0.9999994994396001,0.01509135216474533,0.9999997342996929,0.9999992456009139,12.979528962931193,0.3965248589714368,0.013263002417944557,7.520267619422419e-07,0.3047248400858979,0.005233953238942136,0.013263002417944557,7.520267619422421e-10,0.0018283490405153868,1.0467906477884275e-10
65,1.0000001494564228,0.015488018341992624,0.9999988494227775,0.9999988399334808,12.882771650970412,0.40130231405297917,0.01360866930613767,1.0034931239797109e-06,0.31322467386426023,0.005783758385672202,0.01360866930613767,1.003493123979711e-09,0.0018793480431855613,1.1567516771344404e-10
66,1.000000042701835,0.015069483524531274,0.9999997342996929,0.9999998268203356,13.288802376714166,0.401487381507953,0.013224917491758937,2.182538236551617e-07,0.30742767038036933,0.005681781450388443,0.013224917491758937,2.1825382365516172e-10,0.0018445660222822164,1.1363562900776885e-10
67,1.0000000515980507,0.01532703018121755,0.9999997746292039,0.9999998072486612,13.16343719184367,0.4079915831486384,0.013467522087826658,1.7140042129440687e-07,0.30991800952313553,0.005519025713501878,0.013467522087826658,1.714004212944069e-10,0.0018595080571388127,1.1038051427003757e-10
68,1.0000000901483184,0.014949314703988791,0.9999995302798143,0.9999995872155943,12.930219246448242,0.40299101173877716,0.013098734449502544,3.7482721888603855e-07,0.30842998875907407,0.00561929599785093,0.013098734449502544,3.748272188860386e-10,0.0018505799325544442,1.1238591995701863e-10
69,0.9999998434266048,0.014980906268479812,0.9999998173310389,0.9999996488960228,13.276150044946249,0.40641091018915176,0.013185706452943792,3.416146805037313e-07,0.29919991327162404,0.00557055261301164,0.013185706452943792,3.4161468050373137e-10,0.0017951994796297445,1.1141105226023281e-10
70,0.999998159076444,0.014652516702143707,0.9999999525535166,0.9999981282362297,12.388647569178897,0.39418113355835277,0.012872140159580246,1.8883700394511817e-06,0.2967291139251557,0.005503438820886375,0.012872140159580246,1.8883700394511817e-09,0.001780374683550934,1.1006877641772748e-10
71,0.9999993523555015,0.034253043340361534,0.9999992100160513,0.9999913932079106,11.9658355315541,0.26114235321680707,0.03211773909739594,1.4328837987795398e-06,0.35588385453864707,0.007868378622392517,0.03211773909739594,1.43288379877954e-09,0.0021353031272318824,1.5736757244785033e-10
72,0.9999956396681753,0.06478851377519208,0.999996360854723,0.9999961615794927,9.764094237694582,0.22598130628466606,0.06225038351333557,7.98998780511505e-06,0.42302037708794893,0.0172497125537093,0.06225038351333557,7.98998780511505e-09,0.0025381222625276935,3.4499425107418597e-10
73,0.999999846985091,0.06991813291068101,0.9999976481371258,0.9999968089274506,9.88690960994277,0.12266586100061734,0.06719636249898085,2.4980573511835354e-06,0.4536280804012545,0.06346668644034448,0.06719636249898085,2.4980573511835357e-09,0.0027217684824075274,1.2693337288068896e-09
74,0.9999999555189218,0.03727961539184276,0.9999995842501892,0.9999992571659942,12.477054158142673,0.32822317505876225,0.034796704904208726,4.602308890119714e-07,0.413818387249809,0.02301903919719938,0.034796704904208726,4.602308890119714e-10,0.0024829103234988545,4.6038078394398757e-10
75,0.9999992708068582,0.025156278589471656,0.9999997105764512,0.9999991578249195,12.125399730393923,0.3336016796529293,0.022954041379230534,1.011499718054017e-06,0.36703936095854534,0.009200512260124458,0.022954041379230534,1.0114997180540171e-09,0.002202236165751272,1.8401024520248919e-10
76,0.9999693643987475,0.02591393848149041,0.9999996743985077,0.9999994855021956,12.71163220090174,0.35297110055883724,0.023758548214586814,3.095171344814016e-05,0.3592265753900234,0.007659379439196776,0.023758548214586814,3.095171344814016e-08,0.00215535945234014,1.5318758878393553e-10
77,1.0000016985841058,0.01966868321508614,0.9999978056001426,0.9999990676766011,13.172862442896616,0.3741667295495669,0.017591702765715655,4.958157515644434e-07,0.3461633068115557,0.0059706607013384795,0.017591702765715655,4.958157515644434e-10,0.0020769798408693347,1.194132140267696e-10
78,0.9999998125863906,0.016885034971643443,0.9999997366720171,0.9999996014495394,13.219691395953419,0.3928339071571827,0.014888200014644297,4.41252295650653e-07,0.3328057867081011,0.005464461197687396,0.014888200014644297,4.4125229565065307e-10,0.0019968347202486067,1.0928922395374792e-10
79,0.9999997052387218,0.016193704531338084,0.9999994792748447,0.9999993075778828,13.20938829468493,0.381635087231795,0.014268412491056457,8.154864334941503e-07,0.32088186150759607,0.005067862952545063,0.014268412491056457,8.154864334941505e-10,0.0019252911690455763,1.0135725905090123e-10
80,0.9999989917622277,0.016677883120059078,0.999999220098429,0.9999944588438195,13.240189204839245,0.3856561395029227,0.014734773419389677,1.7854704785702833e-06,0.3238513315494974,0.005727170928339682,0.014734773419389677,1.7854704785702836e-09,0.0019431079892969843,1.1454341856679366e-10
81,1.0000006618784434,0.016251651598001595,0.9999977154518241,0.9999983109051909,13.29346010240374,0.3767290326456229,0.014259840245937827,1.6179250840523942e-06,0.33196826909311966,0.004873948486809113,0.014259840245937827,1.6179250840523944e-09,0.0019918096145587184,9.747896973618227e-11
82,0.9999998149587147,0.015862975112018892,0.9999995373967868,0.9999993072813423,13.108409079122938,0.36881833150982857,0.013922412068912047,6.381552017743315e-07,0.3234270914870115,0.00589592414282596,0.013922412068912047,6.381552017743315e-10,0.0019405625489220689,1.1791848285651922e-10
83,1.0000020117308963,0.01613062519153849,0.9999961592071686,0.9999974995703247,13.263438083367232,0.3829425858954589,0.014119985856264089,1.8290619351970617e-06,0.3351062430967739,0.006847805755944987,0.014119985856264089,1.8290619351970616e-09,0.0020106374585806435,1.3695611511889977e-10
84,0.9999999074793574,0.015257470912082278,0.9999992005267546,0.9999991507079471,13.132806333859605,0.40300219878554344,0.013355293894992836,8.919938879819651e-07,0.3170293594770764,0.005741189926658845,0.013355293894992836,8.919938879819653e-10,0.001902176156862458,1.1482379853317691e-10
85,1.0000034398700468,0.015247749489041703,0.9999947453019631,0.9999984295213994,13.053987058954261,0.39257571225365,0.013345192608177958,1.8148279901760728e-06,0.3170925358041602,0.00543973351184705,0.013345192608177958,1.814827990176073e-09,0.0019025552148249614,1.0879467023694101e-10
86,0.9999992906750731,0.01541957504055764,0.9999995445137593,0.9999990059961728,13.018568549177871,0.4050666615366936,0.01352371172562464,1.1648111675509172e-06,0.3159770078178662,0.0053680977652043995,0.01352371172562464,1.1648111675509174e-09,0.0018958620469071963,1.0736195530408797e-10
87,0.9999995160458693,0.015440284872232979,0.999999288302749,0.9999987023386789,13.226957295762228,0.3981030384699504,0.013527324895805387,1.19090673342273e-06,0.31882650698002296,0.005557798785134334,0.013527324895805387,1.1909067334227302e-09,0.0019129590418801386,1.111559757026867e-10
88,0.9999839583439614,0.015286156175593238,0.9999989870175794,0.999980943119941,13.155131672953438,0.40361641968290013,0.013406186498961045,1.705701078348492e-05,0.31332546339106204,0.005300349926585285,0.013406186498961045,1.705701078348492e-08,0.0018799527803463722,1.060069985317057e-10
89,1.0000008587813496,0.015085130095926684,0.9999967949900461,0.9999977676429559,13.258092810608684,0.39946641648809117,0.013201505807575896,2.3486009284631528e-06,0.3139370264698617,0.005145081990764509,0.013201505807575896,2.3486009284631536e-09,0.0018836221588191702,1.029016398152902e-10
90,1.0000003985504606,0.015143141354346157,0.999998147214823,0.9999987070833273,13.080738505131674,0.3951329713066419,0.013265674692851987,1.4518623921408582e-06,0.3129108580783825,0.005461813506684197,0.013265674692851987,1.451862392140858e-09,0.0018774651484702953,1.0923627013368392e-10
91,1.0000024624724886,0.0149680628668313,0.9999964581200139,0.9999989229648267,13.249069282340251,0.40821421270569164,0.013084932779476269,1.084152145765314e-06,0.3138548409316077,0.005435273097596358,0.013084932779476269,1.0841521457653143e-09,0.0018831290455896457,1.0870546195192717e-10
92,0.9999983797025918,0.015198799350590849,0.9999991815481613,0.999997392815737,13.389280024414912,0.4025556333363056,0.01332719150504366,2.4387492469294155e-06,0.3119342358254675,0.005510175721117513,0.01332719150504366,2.4387492469294157e-09,0.0018716054149528051,1.1020351442235026e-10
93,1.0000015087981722,0.014840386307506418,0.999998132980878,0.9999996560129953,13.203037156025495,0.4077239992717902,0.013009531896060971,3.5110397718439054e-07,0.30514232510357947,0.0052998664867670384,0.013009531896060971,3.511039771843906e-10,0.0018308539506214768,1.059973297353408e-10
94,1.0000000094892967,0.014900899047393407,0.9999993238876115,0.9999993333769082,13.169376138028813,0.4042154749234517,0.013015280588905312,6.666230918163091e-07,0.3142696103053306,0.005509582299516717,0.013015280588905312,6.666230918163092e-10,0.0018856176618319842,1.1019164599033436e-10
95,1.0000001805931775,0.014749323671211057,0.9999965028976326,0.999997114067647,13.33304282575991,0.4024402014911175,0.012923866023879443,3.3212538382307215e-06,0.3042423868950327,0.005339552463027672,0.012923866023879443,3.321253838230721e-09,0.001825454321370196,1.0679104926055345e-10
96,1.0000004554862407,0.014729770734461385,0.9999986359136022,0.9999990249747661,13.36658965723026,0.40771829585234326,0.012866445946789797,9.086001571731188e-07,0.3105539700285119,0.005463243045135221,0.012866445946789797,9.086001571731188e-10,0.0018633238201710717,1.0926486090270439e-10
97,0.9999983322561083,0.0152327263570247,0.9999992289946447,0.9999975209212422,13.257511831367621,0.40852735564112663,0.013331397765533841,2.4458662194399097e-06,0.3168877186763346,0.0053336814472183065,0.013331397765533841,2.445866219439909e-09,0.0019013263120580077,1.0667362894436612e-10
98,0.9999980807897464,0.015283430912601413,0.9999983085328666,0.9999966882354584,13.118235177668973,0.4002288430929184,0.013394256228979547,3.601188090310168e-06,0.3148618334561438,0.005629865383145524,0.013394256228979547,3.6011880903101675e-09,0.0018891710007368624,1.1259730766291047e-10
99,1.0000000498188075,0.015002698841416718,0.9999992123883755,0.999999219505348,13.35927331467557,0.41074127455552417,0.013179525450353896,7.259311960704291e-07,0.3038621291295806,0.005189036832316153,0.013179525450353896,7.25931196070429e-10,0.0018231727747774838,1.0378073664632303e-10
100,1.0000026570030707,0.015152788586655067,0.9999968756490679,0.9999995184181935,13.13351132661845,0.39911558851599693,0.013287643304289276,4.626032131821362e-07,0.3108574971927339,0.005480246590589409,0.013287643304289276,4.6260321318213633e-10,0.001865144983156404,1.0960493181178819e-10
